1597763984898::Accelerometer - Username: test-2; X: -0.7951465; Y: 4.296665; Z: 8.916658; Time: 84893

1597763984903::Gyroscope - Username: test-2; X rotation: -0.62775326; Y rotation: 0.04500521; Z rotation: 0.020674024; Time: 84900

1597763985056::Accelerometer - Username: test-2; X: -0.9436377; Y: 3.523074; Z: 10.257869; Time: 85052

1597763985062::Gyroscope - Username: test-2; X rotation: 0.81301695; Y rotation: -0.8130653; Z rotation: 0.17780052; Time: 85058

1597763985216::Accelerometer - Username: test-2; X: 1.096919; Y: 4.006868; Z: 8.808882; Time: 85211

1597763985221::Gyroscope - Username: test-2; X rotation: -0.10950205; Y rotation: 0.09560527; Z rotation: 0.495782; Time: 85217

1597763985374::Accelerometer - Username: test-2; X: 0.4622388; Y: 3.396138; Z: 9.319021; Time: 85370

1597763985381::Gyroscope - Username: test-2; X rotation: -0.03386827; Y rotation: 0.6516733; Z rotation: 0.07233935; Time: 85375

